user id,number of times user adopted from,number of incoming adoption edges (lib-source pairs)
161442,0,1
161445,1,0
161449,0,1
161479,6,5
161497,0,4
161511,4,20
161531,4,0
161547,0,1
161576,2,0
161655,6,5
161656,1,7
161684,119,62
161686,51,129
161834,0,15
161837,1,0
161845,2,0
161849,2,0
161850,0,2
161856,7,0
161875,1,3
161890,22,0
161984,0,2
162024,0,4
162042,3,1
162053,0,6
162065,2,0
162066,0,17
162133,0,9
162205,1,1
162206,2,1
162298,0,2
162365,23,0
162406,2,1303
162409,1,0
162443,0,92
162454,1,0
162468,1,4
162522,0,4
162526,0,10
162544,1,2
162546,0,12
162548,0,2
162600,3,0
162678,0,1
162681,4,0
162730,0,1
162742,0,2
162743,0,3
162748,0,68
162752,1,0
162774,3,0
162825,117,0
162879,4,0
162890,0,265
162891,111,0
162894,2,0
162907,0,142
162939,0,1
162979,5,0
162993,6,22
163016,1,0
163037,0,1
163053,0,1
163107,23,0
163110,3,0
163131,0,8
163156,1,0
163158,0,197
163159,1,3
163160,3,2
163186,18,46
163194,2,0
163196,1,31
163213,0,3
163224,0,3
163225,3,0
163245,3,0
163319,3,1
163321,6,1
163378,1,2
163401,0,1
163410,0,5
163439,0,3
163459,1,0
163468,10,0
163500,0,2
163507,1,0
163533,0,7
163534,0,18
163546,0,2
163567,0,497
163569,0,10
163597,6,5
163603,4,29
163632,2,2
165597,0,88
169581,19,1121
169582,3,1483
169599,191,70
169628,2,0
169660,17,1617
169684,27,2280
169685,8,582
169729,1,55
169740,11,775
170346,0,3
170368,4,17
170399,0,604
170400,7,4
